filename,timestamp,value,label
pool_5_050855ac-5_data_ph,2018-01-01T01:19:45+0100,7.52579,0
pool_5_050855ac-5_data_ph,2018-01-01T02:40:02+0100,7.525739999999999,0
pool_5_050855ac-5_data_ph,2018-01-01T04:00:20+0100,7.52435,0
pool_5_050855ac-5_data_ph,2018-01-01T05:20:38+0100,7.527819999999998,0
pool_5_050855ac-5_data_ph,2018-01-01T06:40:55+0100,7.528510000000002,0
pool_5_050855ac-5_data_ph,2018-01-01T08:01:14+0100,7.528510000000002,0
pool_5_050855ac-5_data_ph,2018-01-01T09:21:31+0100,7.5285,0
pool_5_050855ac-5_data_ph,2018-01-01T10:41:49+0100,7.52917,0
pool_5_050855ac-5_data_ph,2018-01-01T12:02:07+0100,7.52635,0
pool_5_050855ac-5_data_ph,2018-01-01T13:22:25+0100,7.50997,0
pool_5_050855ac-5_data_ph,2018-01-01T14:42:44+0100,7.5083199999999986,0
pool_5_050855ac-5_data_ph,2018-01-01T16:03:00+0100,7.50318,0
pool_5_050855ac-5_data_ph,2018-01-01T17:23:18+0100,7.50108,0
pool_5_050855ac-5_data_ph,2018-01-01T18:43:36+0100,7.501239999999999,0
pool_5_050855ac-5_data_ph,2018-01-01T20:03:55+0100,7.508380000000002,0
pool_5_050855ac-5_data_ph,2018-01-01T21:24:12+0100,7.511939999999999,0
pool_5_050855ac-5_data_ph,2018-01-01T22:44:29+0100,7.51613,0
pool_5_050855ac-5_data_ph,2018-01-02T00:04:46+0100,7.5127,0
pool_5_050855ac-5_data_ph,2018-01-02T01:25:05+0100,7.5155,0
pool_5_050855ac-5_data_ph,2018-01-02T02:45:22+0100,7.517639999999999,0
pool_5_050855ac-5_data_ph,2018-01-02T04:05:39+0100,7.5190899999999985,0
pool_5_050855ac-5_data_ph,2018-01-02T05:25:58+0100,7.52198,0
pool_5_050855ac-5_data_ph,2018-01-02T06:46:17+0100,7.52557,0
pool_5_050855ac-5_data_ph,2018-01-02T08:06:34+0100,7.53056,0
pool_5_050855ac-5_data_ph,2018-01-02T09:26:51+0100,7.532769999999998,0
pool_5_050855ac-5_data_ph,2018-01-02T10:47:07+0100,7.527710000000001,0
pool_5_050855ac-5_data_ph,2018-01-02T12:07:28+0100,7.521039999999998,0
pool_5_050855ac-5_data_ph,2018-01-02T13:27:45+0100,7.514289999999999,0
pool_5_050855ac-5_data_ph,2018-01-02T14:48:03+0100,7.5092,0
pool_5_050855ac-5_data_ph,2018-01-02T16:08:20+0100,7.5091899999999985,0
pool_5_050855ac-5_data_ph,2018-01-02T17:28:37+0100,7.50293,0
pool_5_050855ac-5_data_ph,2018-01-02T18:48:55+0100,7.50236,0
pool_5_050855ac-5_data_ph,2018-01-02T20:09:13+0100,7.50794,0
pool_5_050855ac-5_data_ph,2018-01-02T21:29:31+0100,7.51152,0
pool_5_050855ac-5_data_ph,2018-01-02T22:49:50+0100,7.50041,0
pool_5_050855ac-5_data_ph,2018-01-03T00:10:07+0100,7.50328,0
pool_5_050855ac-5_data_ph,2018-01-03T01:30:24+0100,7.50758,0
pool_5_050855ac-5_data_ph,2018-01-03T02:50:44+0100,7.5119,0
pool_5_050855ac-5_data_ph,2018-01-03T04:11:00+0100,7.51622,0
pool_5_050855ac-5_data_ph,2018-01-03T05:31:17+0100,7.51917,0
pool_5_050855ac-5_data_ph,2018-01-03T06:51:35+0100,7.52345,0
pool_5_050855ac-5_data_ph,2018-01-03T08:11:55+0100,7.527719999999999,0
pool_5_050855ac-5_data_ph,2018-01-03T09:32:12+0100,7.529260000000002,0
